9a69c15286be6cf8cc37822bff6f917d	gi|1804583978|gb|MN746374.1|	96.721	3.51e-47	122	Puccinia striiformis f. sp. tritici	rust fungi	Puccinia striiformis f. sp. tritici
8ebaca0ae7cfbfbc587bc62eab7c0a42	gi|1642520750|ref|NC_042186.1|	99.200	5.79e-55	125	Myoxocephalus scorpius	bony fishes	shorthorn sculpin
e7985ad32525ef14f938e0bd77c4faa5	gi|14575376|emb|AL590407.8|	100.000	1.24e-56	125	Homo sapiens	primates	human
046dea893b7700b42a9e518df40cf084	gi|1337993116|gb|MG570440.1|	99.200	5.79e-55	125	Alosa pseudoharengus	bony fishes	alewife
18af831d542073c680e72806e9c194ac	gi|1798183348|emb|LR745847.1|	100.000	4.60e-36	88	Asterias rubens	starfish	European starfish
d6cc0418586b6f9bd58dcc34cbadc5db	gi|1515576542|gb|MH377827.1|	100.000	1.66e-35	87	Pholis gunnellus	bony fishes	rock gunnel
b77bba5e55b65cd0c42fb79f0ffa35ea	gi|2309725953|gb|OP537865.1|	100.000	1.28e-36	89	Anguilla rostrata	bony fishes	American eel
563560e0cdccbafe0fec62a2e901acf8	gi|2095925523|gb|OK172578.1|	100.000	7.65e-39	93	Tautogolabrus adspersus	bony fishes	cunner
3a883a5cea9c5e5b91110f78ee356eed	gi|1799624616|gb|MN122931.1|	97.391	4.54e-46	115	Clupea harengus	bony fishes	Atlantic herring
9effd40ed5711d002316551a76bea578	gi|426260563|gb|KC193773.1|	96.471	2.16e-29	85	Clupea harengus	bony fishes	Atlantic herring
20780ecf13a81b8fafbf35b3a0a9930f	gi|1824663664|ref|NC_046471.1|	95.349	2.79e-28	86	Hemitripterus villosus	bony fishes	Hemitripterus villosus
d98116704b11c1eedbb809f20c225150	gi|1825511897|gb|MT103924.1|	97.674	1.29e-31	86	Pseudopleuronectes americanus	bony fishes	winter flounder
498362eb672ccdc7af50eda8496752b7	gi|1515576542|gb|MH377827.1|	94.949	7.70e-34	99	Pholis gunnellus	bony fishes	rock gunnel
9a01cf4fef83963b28e0593dc45294a5	gi|1825511880|gb|MT103910.1|	98.851	7.70e-34	87	Eumesogrammus praecisus	bony fishes	fourline snakeblenny
a44d2add9796f5b11ecf61c09437c05f	gi|1016472541|ref|NC_029841.1|	99.091	1.26e-46	110	Pholis nebulosa	bony fishes	tidepool gunnel
